Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Irkutskoye_Slovo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Defunct_weekly_newspapers,I Don't Know,84,48.57769107818604,16
http://dbpedia.org/resource/Irkutskoye_Slovo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Russian-language_newspapers,I Don't Know,84,48.57769107818604,16
http://dbpedia.org/resource/Death_Angel,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Musical_groups_from_the_San_Francisco_Bay_Area,Correct,85,21.324960947036743,18
http://dbpedia.org/resource/Death_Angel,http://dbpedia.org/property/associatedActs,http://dbpedia.org/resource/Swarm_(band),I Don't Know,85,21.324960947036743,18
http://dbpedia.org/resource/Death_Angel,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Musical_groups_reestablished_in_2001,Correct,85,21.324960947036743,18
http://dbpedia.org/resource/Death_Angel,http://dbpedia.org/property/genre,http://dbpedia.org/resource/Thrash_metal,Correct,85,21.324960947036743,18
http://dbpedia.org/resource/Death_Angel,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/San_Francisco_Bay_Area,Correct,85,21.324960947036743,18
http://dbpedia.org/resource/Ian_Henschke,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Australian_journalists,Correct,86,92.4512288570404,18
http://dbpedia.org/resource/Ian_Henschke,http://dbpedia.org/property/shortDescription,Australian journalist,Correct,86,92.4512288570404,18
http://dbpedia.org/resource/Ian_Henschke,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Ian_Henschke,Correct,86,92.4512288570404,18
http://dbpedia.org/resource/Ian_Henschke,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Journalist,Incorrect,86,92.4512288570404,18
http://dbpedia.org/resource/Ian_Henschke,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Ian_Henschke,Incorrect,86,92.4512288570404,18
http://dbpedia.org/resource/John_Gardner_(British_writer),http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/List_of_James_Bond_novels_and_short_stories,Correct,87,241.9885127544403,18
http://dbpedia.org/resource/John_Gardner_(British_writer),http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Boysie_Oakes,Correct,87,241.9885127544403,18
http://dbpedia.org/resource/Austrian_People's_Party,http://dbpedia.org/ontology/internationalAffiliation,http://dbpedia.org/resource/International_Democrat_Union,Correct,88,1330.059628725052,18
http://dbpedia.org/resource/Austrian_People's_Party,http://dbpedia.org/ontology/europeanAffiliation,http://dbpedia.org/resource/European_People's_Party,Correct,88,1330.059628725052,18
http://dbpedia.org/resource/Austrian_People's_Party,http://dbpedia.org/ontology/europeanParliamentGroup,http://dbpedia.org/resource/European_People's_Party_Group,Correct,88,1330.059628725052,18
http://dbpedia.org/resource/The_Hour_of_the_Pig,http://dbpedia.org/property/language,http://dbpedia.org/resource/English_language,Correct,89,130.89933276176453,18
http://dbpedia.org/resource/The_Hour_of_the_Pig,http://dbpedia.org/ontology/releaseDate,1994-01-21,Correct,89,130.89933276176453,18
http://dbpedia.org/resource/The_Hour_of_the_Pig,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/France,Incorrect,89,130.89933276176453,18
http://dbpedia.org/resource/The_Hour_of_the_Pig,http://dbpedia.org/property/starring,http://dbpedia.org/resource/Amina_Annabi,Correct,89,130.89933276176453,18
http://dbpedia.org/resource/The_Hour_of_the_Pig,http://dbpedia.org/property/director,http://dbpedia.org/resource/Leslie_Megahey,Correct,89,130.89933276176453,18
http://dbpedia.org/resource/Mike_Wallace,http://xmlns.com/foaf/0.1/name,"Wallace, Myron Leon",Correct,90,82.71044993400574,18
http://dbpedia.org/resource/Mike_Wallace,http://xmlns.com/foaf/0.1/name,Mike Wallace,Incorrect,90,82.71044993400574,18
http://dbpedia.org/resource/Mike_Wallace,http://www.w3.org/2000/01/rdf-schema#label,Mike Wallace,Incorrect,90,82.71044993400574,18
http://dbpedia.org/resource/Mike_Wallace,http://xmlns.com/foaf/0.1/name,Myron Leon Wallace,Correct,90,82.71044993400574,18
http://dbpedia.org/resource/Billboard_(magazine),http://www.w3.org/2000/01/rdf-schema#label,Billboard (magazine),Incorrect,91,9.496814012527466,18
http://dbpedia.org/resource/Heather_Spohr,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Articles_created_via_the_Article_Wizard,I Don't Know,92,888.6153919696808,18
http://dbpedia.org/resource/Heather_Spohr,http://dbpedia.org/property/dateOfBirth,1979-06-27,I Don't Know,92,888.6153919696808,18
http://dbpedia.org/resource/Heather_Spohr,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_bloggers,Incorrect,92,888.6153919696808,18
http://dbpedia.org/resource/Heather_Spohr,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Heather_Spohr,Incorrect,92,888.6153919696808,18
http://dbpedia.org/resource/Heather_Spohr,http://dbpedia.org/property/shortDescription,American blogger and charity fundraiser,I Don't Know,92,888.6153919696808,18
http://dbpedia.org/resource/Laurence_Marks_(British_writer),http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Goodnight_Sweetheart_(TV_series),Correct,93,64.8569061756134,18
http://dbpedia.org/resource/Laurence_Marks_(British_writer),http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Birds_of_a_Feather,Correct,93,64.8569061756134,18
http://dbpedia.org/resource/Laurence_Marks_(British_writer),http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_New_Statesman,Correct,93,64.8569061756134,18
http://dbpedia.org/resource/Laurence_Marks_(British_writer),http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Shine_on_Harvey_Moon,Correct,93,64.8569061756134,18
http://dbpedia.org/resource/Laurence_Marks_(British_writer),http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Believe_Nothing,Correct,93,64.8569061756134,18
http://dbpedia.org/resource/WPOV-LP,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Radio_stations_in_New_Jersey,Correct,94,276.48019194602966,18
http://dbpedia.org/resource/WPOV-LP,http://dbpedia.org/property/website,http://www.wpovfm.org/,Incorrect,94,276.48019194602966,18
http://dbpedia.org/resource/WPOV-LP,http://dbpedia.org/property/erp,35,Correct,94,276.48019194602966,18
http://dbpedia.org/resource/WPOV-LP,http://dbpedia.org/property/city,http://dbpedia.org/resource/New_Jersey,Incorrect,94,276.48019194602966,18
http://dbpedia.org/resource/WPOV-LP,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Low-power_FM_radio_stations_in_New_Jersey,I Don't Know,94,276.48019194602966,18
http://dbpedia.org/resource/Zorro's_Black_Whip,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/Johnston_McCulley,Correct,95,102.46895599365234,18
http://dbpedia.org/resource/Zorro's_Black_Whip,http://dbpedia.org/property/starring,http://dbpedia.org/resource/George_J._Lewis,Correct,95,102.46895599365234,18
http://dbpedia.org/resource/Zorro's_Black_Whip,http://dbpedia.org/ontology/imdbId,0037481,Incorrect,95,102.46895599365234,18
http://dbpedia.org/resource/Zorro's_Black_Whip,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Linda_Stirling,Correct,95,102.46895599365234,18
http://dbpedia.org/resource/Zorro's_Black_Whip,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/English_language,Correct,95,102.46895599365234,18
http://dbpedia.org/resource/John_Timbs,http://xmlns.com/foaf/0.1/name,John Timbs,Correct,96,447.1340661048889,18
http://dbpedia.org/resource/John_Timbs,http://xmlns.com/foaf/0.1/name,"Timbs, John",Correct,96,447.1340661048889,18
http://dbpedia.org/resource/John_Timbs,http://www.w3.org/2000/01/rdf-schema#label,John Timbs,Incorrect,96,447.1340661048889,18
http://dbpedia.org/resource/John_Timbs,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/John_Timbs.jpg,Correct,96,447.1340661048889,18
http://dbpedia.org/resource/John_Timbs,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_antiquarians,Correct,96,447.1340661048889,18
http://dbpedia.org/resource/Ayesha_Faridi,http://dbpedia.org/ontology/abstract,Ayesha Faridi is an anchor for the Indian business news channel ET Now.,Correct,97,109.35328197479248,18
http://dbpedia.org/resource/Ayesha_Faridi,http://dbpedia.org/ontology/personFunction,http://dbpedia.org/resource/Ayesha_Faridi__1,Incorrect,97,109.35328197479248,18
http://dbpedia.org/resource/Ayesha_Faridi,http://xmlns.com/foaf/0.1/name,आयेषा,I Don't Know,97,109.35328197479248,18
http://dbpedia.org/resource/Ayesha_Faridi,http://xmlns.com/foaf/0.1/name,"Faridi, Ayesha",Correct,97,109.35328197479248,18
http://dbpedia.org/resource/Ayesha_Faridi,http://xmlns.com/foaf/0.1/name,Ayesha Faridi,Correct,97,109.35328197479248,18
http://dbpedia.org/resource/Broad_Town,http://dbpedia.org/ontology/ceremonialCounty,http://dbpedia.org/resource/Wiltshire,Correct,98,46.84785580635071,18
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black-and-white_films,Incorrect,99,235.6460738182068,19
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French-language_films,Correct,99,235.6460738182068,19
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French_films,Correct,99,235.6460738182068,19
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Film,Incorrect,99,235.6460738182068,19
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French_fantasy_films,Correct,99,235.6460738182068,19
http://dbpedia.org/resource/Joaquim_Manuel_de_Macedo,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Itaboraí,Correct,100,70.31406426429749,19
http://dbpedia.org/resource/Joaquim_Manuel_de_Macedo,http://purl.org/dc/elements/1.1/description,"Brazilian novelist, teacher, poet, playwright and journalist",Correct,100,70.31406426429749,19
http://dbpedia.org/resource/Joaquim_Manuel_de_Macedo,http://dbpedia.org/property/nationality,Brazilian,Correct,100,70.31406426429749,19
http://dbpedia.org/resource/Joaquim_Manuel_de_Macedo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Brazilian_novelists,Correct,100,70.31406426429749,19
http://dbpedia.org/resource/Joaquim_Manuel_de_Macedo,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Joaquim_Manuel_de_Macedo_1866.png,Correct,100,70.31406426429749,19
http://dbpedia.org/resource/Barry_Van_Dyke,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Georgia_(U.S._state),Correct,101,147.16092586517334,19
http://dbpedia.org/resource/Barry_Van_Dyke,http://dbpedia.org/ontology/child,http://dbpedia.org/resource/Shane_Van_Dyke,I Don't Know,101,147.16092586517334,19
http://dbpedia.org/resource/Barry_Van_Dyke,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/United_States,Correct,101,147.16092586517334,19
http://dbpedia.org/resource/Barry_Van_Dyke,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_people_of_Dutch_descent,Correct,101,147.16092586517334,19
http://dbpedia.org/resource/Barry_Van_Dyke,http://dbpedia.org/property/placeOfBirth,http://dbpedia.org/resource/United_States,Correct,101,147.16092586517334,19
http://dbpedia.org/resource/Cory_Doctorow,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Little_Brother_(Doctorow_novel),Correct,102,72.22306609153748,19
http://dbpedia.org/resource/Cory_Doctorow,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Down_and_Out_in_the_Magic_Kingdom,Correct,102,72.22306609153748,19
http://dbpedia.org/resource/Jools_Holland,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Blackheath,_London",Correct,103,37.80472493171692,19
http://dbpedia.org/resource/Abhijit_Pandya,http://www.w3.org/2000/01/rdf-schema#label,Abhijit Pandya,I Don't Know,104,281.9492027759552,19
http://dbpedia.org/resource/Abhijit_Pandya,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/London,I Don't Know,104,281.9492027759552,19
http://dbpedia.org/resource/Abhijit_Pandya,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/United_Kingdom,I Don't Know,104,281.9492027759552,19
http://dbpedia.org/resource/Abhijit_Pandya,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Solicitor,I Don't Know,104,281.9492027759552,19
http://dbpedia.org/resource/Abhijit_Pandya,http://dbpedia.org/property/almaMater,http://dbpedia.org/resource/London_School_of_Economics,I Don't Know,104,281.9492027759552,19
http://dbpedia.org/resource/Tiempo_(magazine),http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Spanish_language,Correct,105,80.92382597923279,19
http://dbpedia.org/resource/Le_Tigre,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Dance-punk_musical_groups,Correct,106,113.53298926353456,20
http://dbpedia.org/resource/Le_Tigre,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Le_Tigre,Correct,106,113.53298926353456,20
http://dbpedia.org/resource/Le_Tigre,http://dbpedia.org/ontology/background,group_or_band,Correct,106,113.53298926353456,20
http://dbpedia.org/resource/Le_Tigre,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Dance-punk,Correct,106,113.53298926353456,20
http://dbpedia.org/resource/Le_Tigre,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Julie_Ruin,Incorrect,106,113.53298926353456,20
http://dbpedia.org/resource/Blick_am_Abend,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/German_language,Correct,107,77.3559160232544,20
http://dbpedia.org/resource/Kathryn_Cramer,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Science_fiction,Correct,108,61.53654003143311,20
http://dbpedia.org/resource/Kathryn_Cramer,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Fantasy,Correct,108,61.53654003143311,20
http://dbpedia.org/resource/Kathryn_Cramer,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hypertext_fiction,I Don't Know,108,61.53654003143311,20
http://dbpedia.org/resource/Kathryn_Cramer,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/United_States,Correct,108,61.53654003143311,20
http://dbpedia.org/resource/Kathryn_Cramer,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Horror_fiction,I Don't Know,108,61.53654003143311,20
http://dbpedia.org/resource/New_World_Library,http://dbpedia.org/ontology/founder,http://dbpedia.org/resource/Marc_Allen,Correct,109,60.453675746917725,20
http://dbpedia.org/resource/New_World_Library,http://dbpedia.org/ontology/founder,http://dbpedia.org/resource/Shakti_Gawain,Correct,109,60.453675746917725,20
http://dbpedia.org/resource/Pretty_Ladies,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,Correct,110,86.99903702735901,20
http://dbpedia.org/resource/Pretty_Ladies,http://xmlns.com/foaf/0.1/name,Pretty Ladies,Correct,110,86.99903702735901,20
http://dbpedia.org/resource/Pretty_Ladies,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Film,Incorrect,110,86.99903702735901,20
http://dbpedia.org/resource/Pretty_Ladies,http://dbpedia.org/property/name,Pretty Ladies,Correct,110,86.99903702735901,20
http://dbpedia.org/resource/Pretty_Ladies,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/ZaSu_Pitts,Correct,110,86.99903702735901,20
http://dbpedia.org/resource/The_Great_Gildersleeve_(film),http://dbpedia.org/property/director,http://dbpedia.org/resource/Gordon_Douglas_(director),Correct,111,111.7572898864746,20
http://dbpedia.org/resource/The_Great_Gildersleeve_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:RKO_Pictures_films,Correct,111,111.7572898864746,20
http://dbpedia.org/resource/The_Great_Gildersleeve_(film),http://dbpedia.org/property/runtime,3720.0,Correct,111,111.7572898864746,20
http://dbpedia.org/resource/The_Great_Gildersleeve_(film),http://dbpedia.org/property/name,The Great Gildersleeve,Correct,111,111.7572898864746,20
http://dbpedia.org/resource/The_Great_Gildersleeve_(film),http://dbpedia.org/property/director,http://dbpedia.org/resource/William_Dorfman,Incorrect,111,111.7572898864746,20
http://dbpedia.org/resource/Bruce_Herman,http://xmlns.com/foaf/0.1/name,Bruce Herman,Correct,112,89.35125470161438,20
http://dbpedia.org/resource/Bruce_Herman,http://dbpedia.org/ontology/abstract,"Bruce Herman (born 1953) is an artist who holds the Lothlórien Distinguished Chair in the art department of Gordon College. He achieved both a Bachelor of Fine Arts, and a Master of Fine Arts from the School for the Arts at Boston University, where he studied under Philip Guston, James Weeks, David Aronson, Reed Kay, and Arthur Polonsky.  He joined the faculty at Gordon College in 1984 and was awarded various chairs and positions until he was awarded the aforementioned position. His work has been exhibited around the world, and has paintings housed in the Vatican Museum of Modern Religious Art, the Cincinnati Museum of Fine Arts, and the DeCordova Museum. Between 1983 and 2011 he has been a part of more than 50 exhibitions, and has been invited to do nearly 50 lecture series. He is working on a series of paintings for an artistic, literary, and theological tour in response to T.S. Eliot's  set of four poems known as the Four Quartets.",Correct,112,89.35125470161438,20
http://dbpedia.org/resource/Bruce_Herman,http://xmlns.com/foaf/0.1/name,"Herman, Bruce",Correct,112,89.35125470161438,20
http://dbpedia.org/resource/Dead_Game,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Hoot_Gibson,Correct,113,80.22411799430847,20
http://dbpedia.org/resource/Dead_Game,http://xmlns.com/foaf/0.1/name,Dead Game,Correct,113,80.22411799430847,20
http://dbpedia.org/resource/Dead_Game,http://dbpedia.org/property/caption,Film poster,Incorrect,113,80.22411799430847,20
http://dbpedia.org/resource/Dead_Game,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,Correct,113,80.22411799430847,20
http://dbpedia.org/resource/Dead_Game,http://dbpedia.org/property/name,Dead Game,Correct,113,80.22411799430847,20
http://dbpedia.org/resource/Craig_Oliver_(British_journalist),http://dbpedia.org/ontology/primeMinister,http://dbpedia.org/resource/David_Cameron,Incorrect,114,16.24929189682007,20
http://dbpedia.org/resource/Craig_Oliver_(British_journalist),http://dbpedia.org/property/primeminister,http://dbpedia.org/resource/David_Cameron,Incorrect,114,16.24929189682007,20
http://dbpedia.org/resource/José_de_Mesquita,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Parnassianism,I Don't Know,115,91.61339378356934,20
http://dbpedia.org/resource/José_de_Mesquita,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Romanticism,I Don't Know,115,91.61339378356934,20
http://dbpedia.org/resource/Time_(magazine),http://www.w3.org/2000/01/rdf-schema#label,Time (magazine),Incorrect,116,6.46314001083374,20
http://dbpedia.org/resource/Chorus_(2015_film),http://www.w3.org/2000/01/rdf-schema#label,Chorus (2015 film),Incorrect,117,115.86572003364564,20
http://dbpedia.org/resource/Chorus_(2015_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:2015_films,Correct,117,115.86572003364564,20
http://dbpedia.org/resource/Chorus_(2015_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Canadian_drama_films,Correct,117,115.86572003364564,20
http://dbpedia.org/resource/Chorus_(2015_film),http://dbpedia.org/property/director,http://dbpedia.org/resource/François_Delisle,Correct,117,115.86572003364564,20
http://dbpedia.org/resource/Chorus_(2015_film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/François_Delisle,Correct,117,115.86572003364564,20
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/property/longew,W,Incorrect,118,156.92755103111267,20
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/property/subdivisionName,http://dbpedia.org/resource/New_York,I Don't Know,118,156.92755103111267,20
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/ontology/timeZone,http://dbpedia.org/resource/Eastern_Time_Zone,I Don't Know,118,156.92755103111267,20
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/ontology/country,http://dbpedia.org/resource/United_States,Correct,118,156.92755103111267,20
"http://dbpedia.org/resource/Summitville,_New_York",http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Hamlets_in_New_York,I Don't Know,118,156.92755103111267,20
http://dbpedia.org/resource/Saudi_Press_Agency,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Riyadh,Correct,119,253.3739378452301,20
http://dbpedia.org/resource/Saudi_Press_Agency,http://dbpedia.org/property/nativename,وكالة الأنباء السعودية,Correct,119,253.3739378452301,20
http://dbpedia.org/resource/Saudi_Press_Agency,http://dbpedia.org/property/parentAgency,http://dbpedia.org/resource/Ministry_of_Culture_and_Information,I Don't Know,119,253.3739378452301,20
http://dbpedia.org/resource/Saudi_Press_Agency,http://dbpedia.org/property/parentAgency,http://dbpedia.org/resource/Ministry_of_Culture_and_Information_(Saudi_Arabia),I Don't Know,119,253.3739378452301,20
http://dbpedia.org/resource/Adam_Kotsko,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Flint,_Michigan",Correct,120,526.7662010192871,20
http://dbpedia.org/resource/Adam_Kotsko,http://www.w3.org/2000/01/rdf-schema#label,Adam Kotsko,Incorrect,120,526.7662010192871,20
http://dbpedia.org/resource/Adam_Kotsko,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Olivet_Nazarene_University,I Don't Know,120,526.7662010192871,20
http://dbpedia.org/resource/Adam_Kotsko,http://dbpedia.org/property/almaMater,http://dbpedia.org/resource/Olivet_Nazarene_University,I Don't Know,120,526.7662010192871,20
http://dbpedia.org/resource/Al-Ittihad_(Israeli_newspaper),http://dbpedia.org/property/headquarters,http://dbpedia.org/resource/Haifa,Incorrect,121,270.11842608451843,21
http://dbpedia.org/resource/Al-Ittihad_(Israeli_newspaper),http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Haifa,Correct,121,270.11842608451843,21
http://dbpedia.org/resource/Al-Ittihad_(Israeli_newspaper),http://dbpedia.org/property/language,http://dbpedia.org/resource/Arabic_language,Correct,121,270.11842608451843,21
http://dbpedia.org/resource/Basler_Zeitung,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/German_language,Correct,122,135.08596801757812,21
http://dbpedia.org/resource/Catch_22_(band),http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,I Don't Know,123,313.8832702636719,21
http://dbpedia.org/resource/Rhoda_Levine,http://dbpedia.org/property/shortDescription,American director and choreographer,Correct,124,98.36269998550416,21
http://dbpedia.org/resource/Rhoda_Levine,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Choreographer,Incorrect,124,98.36269998550416,21
http://dbpedia.org/resource/Rhoda_Levine,http://xmlns.com/foaf/0.1/givenName,Rhoda,Correct,124,98.36269998550416,21
http://dbpedia.org/resource/Rhoda_Levine,http://xmlns.com/foaf/0.1/name,Rhoda Levine,Correct,124,98.36269998550416,21
http://dbpedia.org/resource/Rhoda_Levine,http://www.w3.org/2000/01/rdf-schema#comment,"Rhoda Levine is an opera-director, choreographer, and a faculty member at several schools of music. Levine was born in New York, NY. She wrote the libretto for Opus Zoo by Luciano Berio and has also written children's books. She is the artistic director of Play It By Ear, an improvisational opera group. She is the recipient of the National Institute for Music Theater Award. She got her BA at Bard College.In the summer, she teaches at the John Duffy Composers Institute, in Norfolk, VA.",I Don't Know,124,98.36269998550416,21
http://dbpedia.org/resource/Quinn_Cummings,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Los_Angeles,Correct,125,55.61539316177368,21
http://dbpedia.org/resource/Majin_Boo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Male_characters_in_anime_and_manga,Correct,126,235.6144912242889,21
http://dbpedia.org/resource/Majin_Boo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Fictional_characters_who_can_teleport,Correct,126,235.6144912242889,21
http://dbpedia.org/resource/Majin_Boo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Fictional_shapeshifters,Correct,126,235.6144912242889,21
http://dbpedia.org/resource/Majin_Boo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Fictional_characters_who_can_duplicate_themselves,Correct,126,235.6144912242889,21
http://dbpedia.org/resource/Majin_Boo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Anime_and_manga_characters_with_superhuman_strength,Correct,126,235.6144912242889,21
http://dbpedia.org/resource/Chris_Matthew_Sciabarra,http://www.w3.org/2000/01/rdf-schema#label,Chris Matthew Sciabarra,Incorrect,127,4.2402403354644775,21
http://dbpedia.org/resource/Gus_Johnson_(sportscaster),http://dbpedia.org/ontology/personFunction,http://dbpedia.org/resource/Gus_Johnson_(sportscaster)__1,Incorrect,128,24.488835096359253,21
http://dbpedia.org/resource/Todd_McCaffrey,http://xmlns.com/foaf/0.1/name,"McCaffrey, Todd",Correct,129,67.66750288009644,21
http://dbpedia.org/resource/Todd_McCaffrey,http://xmlns.com/foaf/0.1/name,Todd McCaffrey,Correct,129,67.66750288009644,21
http://dbpedia.org/resource/Todd_McCaffrey,http://dbpedia.org/ontology/abstract,Todd J. McCaffrey (born 27 April 1956 as Todd Johnson) is an Irish American author of science fiction best known for continuing the Dragonriders of Pern series in collaboration with his mother Anne McCaffrey.,Correct,129,67.66750288009644,21
http://dbpedia.org/resource/Timothy_Dalton,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:People_from_Belper,Incorrect,130,204.2633180618286,21
http://dbpedia.org/resource/Timothy_Dalton,http://dbpedia.org/property/wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-actor-noun-1,Incorrect,130,204.2633180618286,21
http://dbpedia.org/resource/Timothy_Dalton,http://dbpedia.org/property/partner,http://dbpedia.org/resource/Vanessa_Redgrave,Incorrect,130,204.2633180618286,21
http://dbpedia.org/resource/Timothy_Dalton,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:British_male_television_actors,Correct,130,204.2633180618286,21
http://dbpedia.org/resource/Timothy_Dalton,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:20th-century_British_male_actors,Correct,130,204.2633180618286,21
http://dbpedia.org/resource/First_Comes_Courage,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Correct,131,248.61731719970703,21
http://dbpedia.org/resource/First_Comes_Courage,http://dbpedia.org/property/language,English,Correct,131,248.61731719970703,21
http://dbpedia.org/resource/First_Comes_Courage,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black-and-white_films,Correct,131,248.61731719970703,21
http://dbpedia.org/resource/Lída_Baarová,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:20th-century_Czech_actresses,Correct,132,240.3447971343994,21
http://dbpedia.org/resource/Lída_Baarová,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Prague,Correct,132,240.3447971343994,21
http://dbpedia.org/resource/Lída_Baarová,http://dbpedia.org/property/birthDate,1914-09-07,Incorrect,132,240.3447971343994,21
http://dbpedia.org/resource/Lída_Baarová,http://dbpedia.org/ontology/birthYear,1914,Correct,132,240.3447971343994,21
http://dbpedia.org/resource/Lída_Baarová,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Austria-Hungary,Incorrect,132,240.3447971343994,21
