Subject,Predicate,Object,Annotation,BatchID,BatchTime
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/formerBroadcastNetwork,http://dbpedia.org/resource/Fox_Kids,Correct,37,332.1829309463501
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/resource/United_States,Correct,37,332.1829309463501
http://dbpedia.org/resource/WUPA,http://dbpedia.org/property/formerAffiliations,http://dbpedia.org/resource/UPN,Correct,37,332.1829309463501
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/sisterStation,http://dbpedia.org/resource/WVEE,Correct,37,332.1829309463501
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/formerBroadcastNetwork,http://dbpedia.org/resource/Independent_station_(North_America),Correct,37,332.1829309463501
http://dbpedia.org/resource/Terry_Bowden,http://dbpedia.org/property/birthPlace,"http://dbpedia.org/resource/Douglas,_Georgia",Correct,38,201.01755380630493
http://dbpedia.org/resource/Terry_Bowden,http://dbpedia.org/property/name,http://dbpedia.org/resource/2009_North_Alabama_Lions_football_team,Incorrect,38,201.01755380630493
"http://dbpedia.org/resource/Dębicz,_Konin_County",http://dbpedia.org/property/subdivisionName,http://dbpedia.org/resource/Gmina_Kramsk,Correct,39,44.27248001098633
"http://dbpedia.org/resource/Dębicz,_Konin_County",http://dbpedia.org/ontology/isPartOf,http://dbpedia.org/resource/Konin_County,Correct,39,44.27248001098633
"http://dbpedia.org/resource/Dębicz,_Konin_County",http://dbpedia.org/property/subdivisionName,http://dbpedia.org/resource/Konin_County,Correct,39,44.27248001098633
"http://dbpedia.org/resource/Dębicz,_Konin_County",http://dbpedia.org/ontology/isPartOf,http://dbpedia.org/resource/Gmina_Kramsk,Correct,39,44.27248001098633
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/genre,http://dbpedia.org/resource/Soundtrack,Incorrect,40,225.51780009269717
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/distributor,Jayanna Combines,Incorrect,40,225.51780009269717
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/runtime,8940.0,Incorrect,40,225.51780009269717
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/type,http://dbpedia.org/resource/Soundtrack,Incorrect,40,225.51780009269717
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/Drama.drama.jpg?width=300,Incorrect,40,225.51780009269717
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://xmlns.com/foaf/0.1/name,Phymorhynchus moskalevi,Correct,41,204.9773421287537
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/binomial,Phymorhynchus moskalevi,Correct,41,204.9773421287537
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/unrankedSuperfamilia,clade Hypsogastropoda,Incorrect,41,204.9773421287537
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/unrankedSuperfamilia,clade Neogastropoda,Incorrect,41,204.9773421287537
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/name,Phymorhynchus moskalevi,Correct,41,204.9773421287537
"http://dbpedia.org/resource/Ezzatabad,_Khoy",http://dbpedia.org/property/subdivisionName,http://dbpedia.org/resource/Central_District_(Khoy_County),Correct,42,64.07709813117981
"http://dbpedia.org/resource/Ezzatabad,_Khoy",http://dbpedia.org/ontology/isPartOf,http://dbpedia.org/resource/Khoy_County,Correct,42,64.07709813117981
"http://dbpedia.org/resource/Ezzatabad,_Khoy",http://dbpedia.org/ontology/isPartOf,http://dbpedia.org/resource/Dizaj_Rural_District,Correct,42,64.07709813117981
"http://dbpedia.org/resource/Ezzatabad,_Khoy",http://dbpedia.org/ontology/isPartOf,http://dbpedia.org/resource/Central_District_(Khoy_County),Correct,42,64.07709813117981
"http://dbpedia.org/resource/Ezzatabad,_Khoy",http://dbpedia.org/property/subdivisionName,http://dbpedia.org/resource/Khoy_County,Correct,42,64.07709813117981
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/name,Burnet,Correct,43,354.6647045612335
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/seat,Gonzales,Incorrect,43,354.6647045612335
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/num,443,Incorrect,43,354.6647045612335
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/population,209714,Incorrect,43,354.6647045612335
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/data,"John Bunyan Denton , a preacher, lawyer, and soldier killed during a raid on a Native American camp",Incorrect,43,354.6647045612335
http://dbpedia.org/resource/Djelfa_Province,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Algeria_17_Wilaya_locator_map-2009.svg,Correct,44,99.05395317077635
http://dbpedia.org/resource/Djelfa_Province,http://dbpedia.org/property/blank1InfoSec,36,Incorrect,44,99.05395317077635
http://dbpedia.org/resource/Djelfa_Province,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Province,Correct,44,99.05395317077635
http://dbpedia.org/resource/Djelfa_Province,http://dbpedia.org/property/longd,3,Incorrect,44,99.05395317077635
http://dbpedia.org/resource/Djelfa_Province,http://dbpedia.org/property/imageMap,Algeria 17 Wilaya locator map-2009.svg,Correct,44,99.05395317077635
http://dbpedia.org/resource/Frisz_&_Sympatisz,http://dbpedia.org/ontology/artist,http://dbpedia.org/resource/Herman_Brood,Correct,45,43.55991411209106
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://dbpedia.org/property/name,احمد عزت پاشا,Correct,46,608.6770651340485
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Ottoman_military_personnel_of_the_Balkan_Wars,Correct,46,608.6770651340485
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://dbpedia.org/property/serviceyears,1884,Incorrect,46,608.6770651340485
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://dbpedia.org/property/termStart,1913-06-11,Incorrect,46,608.6770651340485
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://dbpedia.org/property/rank,http://dbpedia.org/resource/Marshal,Correct,46,608.6770651340485
http://dbpedia.org/resource/Cercospora_apii,http://www.w3.org/2000/01/rdf-schema#comment,"Cercospora apii  is a fungal plant pathogen, who causes leaf spot on celery, and found on other plants, including Impatiens. Since the genus Cercospora is one of the largest and most heterogeneous genera of hyphomycetes, numerous species described from diverse hosts and locations are morphologically indistinguishable from C. apii and subsequently are referred to as C. apii sensu lato.",Correct,47,331.07683801651
http://dbpedia.org/resource/Cercospora_apii,http://dbpedia.org/property/ordo,http://dbpedia.org/resource/Capnodiales,Correct,47,331.07683801651
http://dbpedia.org/resource/Cercospora_apii,http://dbpedia.org/property/classis,http://dbpedia.org/resource/Dothideomycetes,Correct,47,331.07683801651
http://dbpedia.org/resource/Cercospora_apii,http://dbpedia.org/ontology/class,http://dbpedia.org/resource/Dothideomycetes,Correct,47,331.07683801651
http://dbpedia.org/resource/Cercospora_apii,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Pathogen,Incorrect,47,331.07683801651
http://dbpedia.org/resource/Century_Milstead,http://dbpedia.org/property/playingTeam,http://dbpedia.org/resource/Philadelphia_Quakers_(AFL),Correct,48,91.4758198261261
http://dbpedia.org/resource/Century_Milstead,http://dbpedia.org/property/playingTeam,http://dbpedia.org/resource/New_York_Giants,Correct,48,91.4758198261261
http://dbpedia.org/resource/Century_Milstead,http://dbpedia.org/property/college,http://dbpedia.org/resource/Wabash_College,Correct,48,91.4758198261261
http://dbpedia.org/resource/Battle_of_Spartolos,http://dbpedia.org/property/combatant,http://dbpedia.org/resource/Athens,Correct,49,246.38327193260196
http://dbpedia.org/resource/Battle_of_Spartolos,http://dbpedia.org/property/casualties,Over 430,Correct,49,246.38327193260196
http://dbpedia.org/resource/Battle_of_Spartolos,http://dbpedia.org/ontology/combatant,"Chalcidice,",Incorrect,49,246.38327193260196
http://dbpedia.org/resource/Battle_of_Spartolos,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Battles_in_ancient_Chalcidice,Correct,49,246.38327193260196
http://dbpedia.org/resource/Battle_of_Spartolos,http://dbpedia.org/property/result,Athenian defeat,Correct,49,246.38327193260196
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Dino_De_Laurentiis,Correct,50,461.552020072937
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://www.w3.org/2000/01/rdf-schema#comment,"Body of Evidence is a 1993 American erotic thriller film produced by Dino De Laurentiis and distributed by Metro-Goldwyn-Mayer and originally had the rare NC-17 rating.It was directed by Uli Edel and written by Brad Mirman. The film stars Madonna and Willem Dafoe, with Joe Mantegna, Anne Archer, Julianne Moore and Jürgen Prochnow in supporting roles.The first theatrical release was censored for the purpose of obtaining an R rating, reducing the film's running time from 101 to 99 minutes.",Correct,50,461.552020072937
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Correct,50,461.552020072937
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://dbpedia.org/property/cinematography,http://dbpedia.org/resource/Douglas_Milsome,Correct,50,461.552020072937
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1990s_mystery_films,Incorrect,50,461.552020072937
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/address,815,I Don't Know,51,216.26338601112369
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/pos,23,I Don't Know,51,216.26338601112369
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/refnum,84000950,I Don't Know,51,216.26338601112369
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/date,1974-07-30,I Don't Know,51,216.26338601112369
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/pos,4,I Don't Know,51,216.26338601112369
http://dbpedia.org/resource/Pleurotomella_marshalli,http://dbpedia.org/ontology/family,http://dbpedia.org/resource/Raphitomidae,Correct,52,121.28949189186096
http://dbpedia.org/resource/Pleurotomella_marshalli,http://dbpedia.org/ontology/phylum,http://dbpedia.org/resource/Mollusca,Correct,52,121.28949189186096
http://dbpedia.org/resource/Pleurotomella_marshalli,http://dbpedia.org/property/classis,http://dbpedia.org/resource/Gastropoda,Correct,52,121.28949189186096
http://dbpedia.org/resource/Pleurotomella_marshalli,http://dbpedia.org/ontology/family,http://dbpedia.org/resource/Conoidea,Incorrect,52,121.28949189186096
http://dbpedia.org/resource/Pleurotomella_marshalli,http://dbpedia.org/property/binomial,Pleurotomella marshalli,Correct,52,121.28949189186096
http://dbpedia.org/resource/The_Black_Crowes,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Jam_bands,Correct,53,219.40229296684265
http://dbpedia.org/resource/The_Black_Crowes,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues_rock,Correct,53,219.40229296684265
http://dbpedia.org/resource/The_Black_Crowes,http://dbpedia.org/property/background,group_or_band,Incorrect,53,219.40229296684265
http://dbpedia.org/resource/The_Black_Crowes,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/The_Black_Crowes,Correct,53,219.40229296684265
http://dbpedia.org/resource/The_Black_Crowes,http://dbpedia.org/property/label,"Def American, Columbia, V2, Silver Arrow",Incorrect,53,219.40229296684265
http://dbpedia.org/resource/Salah_Mansour,http://dbpedia.org/property/placeOfBirth,http://dbpedia.org/resource/Qalyubia_Governorate,Incorrect,54,294.022057056427
http://dbpedia.org/resource/Salah_Mansour,http://purl.org/dc/elements/1.1/description,Egyptian film director,Incorrect,54,294.022057056427
http://dbpedia.org/resource/Salah_Mansour,http://dbpedia.org/property/deathDate,1979-01-19,Correct,54,294.022057056427
http://dbpedia.org/resource/Salah_Mansour,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Salah_Mansour,Correct,54,294.022057056427
http://dbpedia.org/resource/Salah_Mansour,http://dbpedia.org/ontology/deathDate,1979-01-19,Correct,54,294.022057056427
http://dbpedia.org/resource/Fabio_Testi,http://www.w3.org/2000/01/rdf-schema#label,Fabio Testi,Correct,55,220.270831823349
http://dbpedia.org/resource/Fabio_Testi,http://xmlns.com/foaf/0.1/surname,Testi,Correct,55,220.270831823349
http://dbpedia.org/resource/Fabio_Testi,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Fabio_Testi,Correct,55,220.270831823349
http://dbpedia.org/resource/Fabio_Testi,http://dbpedia.org/ontology/abstract,"Fabio Testi (born 2 August 1941) is an Italian film actor, notable as the star of, among many other films, First Action Hero.Born in Peschiera del Garda, Italy, the 1.84m tall actor started his film career as a stuntman in his college years. His most famous job as a stuntman was in Sergio Leone's Once Upon a Time in the West, where he fell from a rooftop and hit the ground on his shoulder.He has a son, Edwin, born 1971, from his relationship with Edwige Fenech. In 1979 Testi married Lola Navarro, with whom he fathered three children. On January 3, 2015 he got married to Antonella Liguori.",Incorrect,55,220.270831823349
http://dbpedia.org/resource/Fabio_Testi,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Italian_male_film_actors,Correct,55,220.270831823349
http://dbpedia.org/resource/The_War_Zone,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:British_drama_films,Correct,56,193.195876121521
http://dbpedia.org/resource/The_War_Zone,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Freddie_Cunliffe,Correct,56,193.195876121521
http://dbpedia.org/resource/The_War_Zone,http://dbpedia.org/property/starring,http://dbpedia.org/resource/Freddie_Cunliffe,Correct,56,193.195876121521
http://dbpedia.org/resource/The_War_Zone,http://dbpedia.org/property/name,The War Zone,Correct,56,193.195876121521
http://dbpedia.org/resource/The_War_Zone,http://dbpedia.org/property/caption,Theatrical release poster,I Don't Know,56,193.195876121521
http://dbpedia.org/resource/Broadminded_(film),http://dbpedia.org/property/country,United States,Correct,57,38.26635217666626
http://dbpedia.org/resource/Broadminded_(film),http://dbpedia.org/property/studio,http://dbpedia.org/resource/First_National,Correct,57,38.26635217666626
http://dbpedia.org/resource/Broadminded_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Joe_E._Brown,Correct,57,38.26635217666626
http://dbpedia.org/resource/Broadminded_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,Correct,57,38.26635217666626
http://dbpedia.org/resource/Broadminded_(film),http://dbpedia.org/property/language,English,Correct,57,38.26635217666626
http://dbpedia.org/resource/The_Wise_Guy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:First_National_Pictures_films,Correct,58,347.4100341796875
http://dbpedia.org/resource/The_Wise_Guy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_directed_by_Frank_Lloyd,Correct,58,347.4100341796875
http://dbpedia.org/resource/The_Wise_Guy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_crime_drama_films,Correct,58,347.4100341796875
http://dbpedia.org/resource/The_Wise_Guy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,Correct,58,347.4100341796875
http://dbpedia.org/resource/The_Wise_Guy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_silent_feature_films,Correct,58,347.4100341796875
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/decMaximumHumidex,12.4,Correct,59,250.4412257671356
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/2006TotalPvtDwell,6773,Incorrect,59,250.4412257671356
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/decPrecipitationDays,12.11,Correct,59,250.4412257671356
http://dbpedia.org/resource/Yorkton,http://www.w3.org/2000/01/rdf-schema#comment,"Yorkton is a city located in south-eastern Saskatchewan, Canada, about 600 km north-west of Winnipeg and 300 km south-east of Saskatoon.As of 2011 the census population of the city was 15,669.  Yorkton has had a growth rate of 4.2% since 2006.Yorkton was founded in 1882 and incorporated as a city in 1928.  The city is bordered by the RM of Orkney No. 244 to the west and the RM of Wallace No. 243 on the east.",Correct,59,250.4412257671356
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/novRecordHighC,20.6,Correct,59,250.4412257671356
http://dbpedia.org/resource/Vasa_IFK,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Football_clubs_in_Finland,Correct,60,68.21268606185913
http://dbpedia.org/resource/Vasa_IFK,http://dbpedia.org/property/name,Artur Lemanowicz,Incorrect,60,68.21268606185913
http://dbpedia.org/resource/Vasa_IFK,http://dbpedia.org/property/no,21,Incorrect,60,68.21268606185913
http://dbpedia.org/resource/Vasa_IFK,http://dbpedia.org/property/no,2,Incorrect,60,68.21268606185913
http://dbpedia.org/resource/Vasa_IFK,http://www.w3.org/2000/01/rdf-schema#label,Vasa IFK,Correct,60,68.21268606185913
http://dbpedia.org/resource/Stephen_Low,http://xmlns.com/foaf/0.1/givenName,Stephen,Correct,61,68.06729292869568
http://dbpedia.org/resource/Stephen_Low,http://xmlns.com/foaf/0.1/name,Stephen Low,Correct,61,68.06729292869568
http://dbpedia.org/resource/Stephen_Low,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:People_from_Ottawa,Correct,61,68.06729292869568
http://dbpedia.org/resource/Stephen_Low,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Lakehead_University_alumni,Correct,61,68.06729292869568
http://dbpedia.org/resource/Stephen_Low,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Film_directors_from_Montreal,Correct,61,68.06729292869568
http://dbpedia.org/resource/William_P._Sommers,http://dbpedia.org/property/workplaces,http://dbpedia.org/resource/SRI_International,Correct,62,47.8655309677124
http://dbpedia.org/resource/Battle_of_the_Espero_Convoy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Naval_battles_of_World_War_II_involving_Australia,Correct,63,128.33241391181946
http://dbpedia.org/resource/Battle_of_the_Espero_Convoy,http://dbpedia.org/property/partof,the Battle of the Mediterranean of World War II,Correct,63,128.33241391181946
http://dbpedia.org/resource/Battle_of_the_Espero_Convoy,http://dbpedia.org/property/strength,3,Incorrect,63,128.33241391181946
http://dbpedia.org/resource/Battle_of_the_Espero_Convoy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Naval_battles_of_World_War_II_involving_Italy,Correct,63,128.33241391181946
http://dbpedia.org/resource/Battle_of_the_Espero_Convoy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Mediterranean_convoys_of_World_War_II,Correct,63,128.33241391181946
http://dbpedia.org/resource/Riola,http://dbpedia.org/property/areaCodeType,http://dbpedia.org/resource/Telephone_numbers_in_Spain,Incorrect,64,134.3875072002411
http://dbpedia.org/resource/Riola,http://dbpedia.org/property/timezone,http://dbpedia.org/resource/Central_European_Time,Correct,64,134.3875072002411
http://dbpedia.org/resource/Riola,http://dbpedia.org/property/longew,W,Incorrect,64,134.3875072002411
http://dbpedia.org/resource/Riola,http://dbpedia.org/ontology/isPartOf,http://dbpedia.org/resource/Province_of_Valencia,Correct,64,134.3875072002411
http://dbpedia.org/resource/Riola,http://dbpedia.org/property/longd,0,Incorrect,64,134.3875072002411
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/property/erp,100,Correct,65,250.0292580127716
http://dbpedia.org/resource/WXEI-LP,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Station,Correct,65,250.0292580127716
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Florida,Incorrect,65,250.0292580127716
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/ontology/webcast,http://wxei.8m.com/,Incorrect,65,250.0292580127716
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/property/format,http://dbpedia.org/resource/Religious_broadcasting,Correct,65,250.0292580127716
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/property/label,File Under: Music,Incorrect,66,87.21059989929199
http://dbpedia.org/resource/The_Royal_Oui,http://www.w3.org/2000/01/rdf-schema#label,The Royal Oui,Correct,66,87.21059989929199
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/ontology/background,group_or_band,Incorrect,66,87.21059989929199
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/ontology/activeYearsStartYear,2003,Correct,66,87.21059989929199
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/property/origin,"Vancouver, British Columbia, Canada",Correct,66,87.21059989929199
http://dbpedia.org/resource/Frank_Iero,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_male_singers,Correct,67,189.43230319023127
http://dbpedia.org/resource/Frank_Iero,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Pencey_Prep,Correct,67,189.43230319023127
http://dbpedia.org/resource/Frank_Iero,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Frank_Iero,Incorrect,67,189.43230319023127
http://dbpedia.org/resource/Frank_Iero,http://purl.org/dc/elements/1.1/description,American musician,Correct,67,189.43230319023127
http://dbpedia.org/resource/Frank_Iero,http://dbpedia.org/ontology/instrument,http://dbpedia.org/resource/Gibson_Les_Paul_Studio,Correct,67,189.43230319023127
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/seatType,http://dbpedia.org/resource/Capital_city,Incorrect,68,132.42368507385254
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/Regions_of_Iran,Correct,68,132.42368507385254
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/p,16,Incorrect,68,132.42368507385254
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/mapCaption,Location of Gilan within Iran,Correct,68,132.42368507385254
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/coordinatesRegion,IR,Incorrect,68,132.42368507385254
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/latDegrees,42,I Don't Know,69,322.9491310119629
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/longDirection,W,I Don't Know,69,322.9491310119629
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/latDirection,N,I Don't Know,69,322.9491310119629
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/locmapin,Massachusetts,I Don't Know,69,322.9491310119629
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/longDegrees,71,I Don't Know,69,322.9491310119629
http://dbpedia.org/resource/Helen_Atkinson-Wood,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cheshire,Correct,70,21.41032314300537
http://dbpedia.org/resource/National_Benzole,http://dbpedia.org/ontology/foundingYear,1919,Correct,71,148.824609041214
http://dbpedia.org/resource/National_Benzole,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/National_Benzole,Incorrect,71,148.824609041214
http://dbpedia.org/resource/National_Benzole,http://dbpedia.org/ontology/abstract,"National Benzole was a petroleum brand used in the United Kingdom from 1919 to the 1960s. In 1957 the National Benzole Co.  became wholly owned by Shell-Mex and B.P. Ltd (through British Petroleum) but continued its separate trading identity. In the early 1960s National Benzole was re-branded as National and continued trading as a UK retailer of petroleum products until the early 1990s, when the brand was phased out by parent company BP.",Correct,71,148.824609041214
http://dbpedia.org/resource/National_Benzole,http://www.w3.org/2000/01/rdf-schema#comment,"National Benzole was a petroleum brand used in the United Kingdom from 1919 to the 1960s. In 1957 the National Benzole Co.  became wholly owned by Shell-Mex and B.P. Ltd (through British Petroleum) but continued its separate trading identity. In the early 1960s National Benzole was re-branded as National and continued trading as a UK retailer of petroleum products until the early 1990s, when the brand was phased out by parent company BP.",Correct,71,148.824609041214
http://dbpedia.org/resource/National_Benzole,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/National_Benzole,Correct,71,148.824609041214
http://dbpedia.org/resource/Genesis_(2009),http://dbpedia.org/property/promotion,http://dbpedia.org/resource/Total_Nonstop_Action_Wrestling,Correct,72,283.10703682899475
http://dbpedia.org/resource/Genesis_(2009),http://dbpedia.org/ontology/followingEvent,http://dbpedia.org/resource/Against_All_Odds_(2009),Correct,72,283.10703682899475
http://dbpedia.org/resource/Genesis_(2009),http://dbpedia.org/ontology/previousEvent,http://dbpedia.org/resource/Final_Resolution_(December_2008),Correct,72,283.10703682899475
http://dbpedia.org/resource/The_Legend_of_White_Fang,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Series,Correct,73,69.47119379043579
http://dbpedia.org/resource/The_Legend_of_White_Fang,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Canadian_animated_television_series,Correct,73,69.47119379043579
http://dbpedia.org/resource/The_Legend_of_White_Fang,http://dbpedia.org/ontology/network,http://dbpedia.org/resource/HBO,Correct,73,69.47119379043579
http://dbpedia.org/resource/The_Legend_of_White_Fang,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_television_programming,Correct,73,69.47119379043579
http://dbpedia.org/resource/The_Legend_of_White_Fang,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Canadian_children's_television_series,Correct,73,69.47119379043579
http://dbpedia.org/resource/Shooting_at_the_2000_Summer_Olympics_–_Women's_skeet,http://dbpedia.org/ontology/bronzeMedalist,http://dbpedia.org/resource/Diána_Igaly,Correct,74,48.09236097335816
http://dbpedia.org/resource/Shooting_at_the_2000_Summer_Olympics_–_Women's_skeet,http://dbpedia.org/ontology/silverMedalist,http://dbpedia.org/resource/Svetlana_Demina,Correct,74,48.09236097335816
http://dbpedia.org/resource/First_Comes_Courage,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Correct,75,28.364659309387207
http://dbpedia.org/resource/First_Comes_Courage,http://dbpedia.org/property/language,English,Correct,75,28.364659309387207
http://dbpedia.org/resource/First_Comes_Courage,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black-and-white_films,Correct,75,28.364659309387207
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black-and-white_films,Correct,76,128.96240496635437
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French-language_films,Correct,76,128.96240496635437
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French_films,Correct,76,128.96240496635437
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Film,Correct,76,128.96240496635437
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French_fantasy_films,Correct,76,128.96240496635437
http://dbpedia.org/resource/Broad_Town,http://dbpedia.org/ontology/ceremonialCounty,http://dbpedia.org/resource/Wiltshire,Correct,77,41.75839686393738
